1,64,60,56,53,49,46,80,70,60,30.18,30.08,29.98,10,10,7,16,9,24,0.09,Rain
2,57,53,48,50,45,44,86,79,72,30.28,30.22,30.15,10,7,2,23,13,32,1.08,Rain
3,55,52,49,47,45,43,86,76,66,30.35,30.29,30.23,10,6,2,21,12,31,0.35,Rain
4,63,58,53,44,42,39,71,57,43,30.35,30.3,30.24,10,10,10,21,11,29,0,
5,67,60,52,48,45,40,68,58,48,30.24,30.17,30.1,10,10,10,15,6,20,0,
6,73,63,52,51,46,40,83,58,33,30.1,30.01,29.94,10,10,10,9,2,12,0,
7,73,66,58,51,49,48,72,58,44,30.06,29.99,29.96,10,10,10,8,3,15,0,
8,72,66,59,56,50,46,78,61,44,30.15,30.11,30.05,10,10,10,9,3,15,0,
9,78,70,61,65,60,52,93,75,56,30.08,29.89,29.76,10,7,0,17,4,27,0.89,"Fog , Rain"
10,65,58,50,50,40,35,65,51,36,30.14,30.07,29.91,10,10,10,12,3,22,0,
11,69,61,53,46,43,41,66,53,40,30.06,29.95,29.86,10,10,10,10,4,17,0,
12,77,67,56,53,47,44,67,50,33,29.87,29.81,29.72,10,10,10,10,4,17,0,
13,72,67,61,59,55,47,84,70,56,29.7,29.59,29.52,10,10,9,10,4,16,0.01,
14,69,63,57,50,45,41,67,55,42,29.88,29.75,29.65,10,10,10,12,4,19,0,
15,64,58,51,41,39,36,68,53,37,30.02,29.96,29.89,10,10,10,10,4,17,0,
16,64,59,53,45,38,33,66,50,34,30.04,29.97,29.9,10,10,10,13,5,22,0,
17,56,49,42,39,28,19,66,47,27,30.22,30.1,30.03,10,10,10,13,6,24,0,
18,50,44,38,25,22,15,59,43,26,30.39,30.28,30.22,10,10,10,16,5,25,0,
19,53,44,35,31,25,21,64,47,30,30.5,30.4,30.27,10,10,10,14,4,24,0,
20,70,59,48,40,36,31,56,42,28,30.26,30.21,30.15,10,10,10,14,6,24,0,
21,76,67,57,52,44,39,67,50,33,30.32,30.26,30.22,10,10,8,12,2,18,0,
22,75,67,58,49,47,44,62,52,41,30.23,30.14,30.05,10,10,8,12,5,19,0,
23,65,55,45,49,34,27,60,47,33,30.36,30.22,30.1,10,10,5,14,7,22,0,
24,57,49,40,46,37,28,72,62,51,30.4,30.33,30.2,10,10,10,10,4,15,0,
25,68,58,48,53,48,32,80,62,44,30.27,30.11,30.04,10,9,2,13,5,22,0.05,Rain
26,58,52,46,37,33,30,66,51,36,30.5,30.41,30.27,10,10,10,12,4,19,0,
27,59,52,45,42,37,28,71,59,46,30.58,30.52,30.48,10,10,10,10,4,15,0,
28,69,61,53,65,57,43,93,80,66,30.46,30.03,29.66,10,5,0,14,7,28,1.4,"Fog , Rain"
29,73,65,57,66,53,31,87,58,28,29.74,29.62,29.55,10,9,2,17,7,30,0.04,Rain
30,61,55,48,35,31,28,50,42,33,30.12,29.93,29.76,10,10,10,13,6,24,0,
31,56,49,42,40,32,29,63,52,41,30.24,30.16,30.06,10,10,10,10,3,16,0,
