1,37,29,20,19,10,-2,52,42,32,30.42,30.3,30.16,10,10,10,12,4,16,0,
2,40,36,32,23,18,14,52,46,40,30.12,30.03,29.98,10,10,9,13,4,20,T,
3,32,25,17,18,5,-3,74,57,39,30.33,30.16,30.01,10,8,1,16,7,24,0.04,Snow
4,29,21,13,9,1,-4,58,44,29,30.43,30.33,30.26,10,10,10,13,5,19,0,
5,39,33,26,11,7,1,46,37,27,30.44,30.28,30.21,10,10,10,17,5,25,0,
6,31,24,16,10,4,-3,54,43,31,30.63,30.55,30.47,10,10,10,17,9,23,0,
7,37,32,26,29,21,11,75,61,46,30.49,30.21,29.92,10,10,10,16,8,22,0,
8,57,46,35,29,27,25,75,53,30,29.9,29.85,29.77,10,10,7,17,6,27,0,
9,44,40,36,26,15,8,54,39,24,30.01,29.96,29.89,10,10,7,15,6,22,0,
10,51,44,36,32,23,13,62,48,33,29.92,29.79,29.62,10,9,1,15,5,27,T,Snow
11,66,56,45,35,31,28,50,39,28,29.7,29.62,29.56,10,10,10,13,5,22,0,
12,56,44,32,50,42,29,89,68,47,29.67,29.24,29.03,10,6,2,20,5,35,0.35,Rain
13,32,26,19,21,3,-5,64,42,27,30.09,29.63,29.2,10,10,10,20,14,36,0,
14,46,34,22,24,10,-3,51,38,25,30.22,30.1,29.91,10,10,10,14,6,23,0,
15,58,50,42,27,24,19,45,35,24,30,29.83,29.76,10,10,10,21,9,33,0,
16,42,36,30,21,8,2,43,34,25,30.19,30.14,30.02,10,10,10,16,8,28,0,
17,35,29,23,10,3,-5,43,34,25,30.14,30.09,30.05,10,10,10,15,8,23,0,
18,43,36,28,23,9,0,64,42,19,30.3,30.24,30.13,10,10,10,20,7,25,0,
19,46,39,32,43,34,24,96,79,62,30.32,30.08,29.83,10,7,1,15,7,21,0.92,Rain
20,54,47,40,41,34,21,93,63,32,29.9,29.79,29.74,10,6,1,20,8,32,0,Rain
21,51,45,39,20,18,16,44,34,24,30.06,29.97,29.9,10,10,10,16,8,29,0,
22,63,52,41,36,27,18,61,42,23,30.04,29.89,29.76,10,10,10,18,7,32,0,
23,42,35,27,23,14,4,50,38,25,30.12,30.03,29.98,10,10,10,15,7,22,0,
24,35,28,21,4,2,0,45,35,24,30.24,30.18,30.11,10,10,10,15,7,27,0,
25,39,33,26,18,10,3,51,39,26,30.17,30.04,29.86,10,10,10,16,6,21,T,
26,36,30,24,17,7,-2,51,38,24,30.21,29.91,29.74,10,10,10,23,12,38,0,
27,44,33,22,22,9,3,50,35,19,30.42,30.33,30.25,10,10,10,14,7,26,0,
28,62,50,37,48,40,19,74,61,48,30.25,30.07,29.98,10,10,4,13,5,22,0.04,Rain
29,59,51,43,48,42,38,96,79,61,30.19,30.01,29.7,10,5,2,23,11,35,1.81,Rain
30,49,44,39,47,41,34,100,88,76,29.69,29.58,29.48,10,6,1,21,10,30,0.35,Rain
31,56,46,36,34,31,25,92,65,38,30.09,29.88,29.69,10,10,5,13,8,22,0.16,"Rain , Snow"
