1,63,56,49,40,39,38,71,59,46,29.99,29.96,29.92,10,10,10,14,5,18,0,
2,74,61,48,43,40,35,80,56,31,30.04,29.99,29.95,10,10,2,15,3,22,0,
3,80,66,51,44,38,34,59,41,22,30.15,30.08,30.04,10,10,10,10,3,18,0,
4,85,71,57,49,44,39,72,47,22,30.21,30.16,30.11,10,10,7,15,5,23,0,
5,85,76,66,54,50,44,53,44,34,30.22,30.17,30.14,10,10,10,13,4,21,0,
6,73,66,59,52,41,36,53,41,28,30.3,30.24,30.19,10,10,10,14,5,23,T,
7,80,68,56,51,45,39,80,54,27,30.24,30.19,30.13,10,10,7,10,2,17,0,
8,82,69,56,55,52,44,86,62,38,30.21,30.15,30.12,10,6,2,13,3,21,0,
9,70,64,57,58,55,52,90,77,63,30.35,30.27,30.22,9,5,3,9,4,13,0,
10,83,72,61,65,61,57,90,71,51,30.27,30.2,30.12,10,7,2,13,4,23,0,
11,84,77,70,66,65,63,84,70,55,30.16,30.09,29.96,10,8,6,13,4,25,T,Rain
12,86,75,64,65,59,43,87,58,28,29.99,29.85,29.75,10,8,4,15,5,28,0,
13,70,62,53,42,38,34,51,43,35,30.28,30.08,29.91,10,10,10,15,7,26,0,
14,73,62,50,37,33,24,56,37,17,30.41,30.34,30.28,10,10,10,13,4,20,0,
15,75,65,55,43,40,36,59,45,31,30.33,30.27,30.2,10,10,9,13,3,22,0,
16,75,66,57,65,58,41,87,67,46,30.23,30.17,30.09,10,7,2,10,2,16,0.3,Rain
17,83,74,64,66,64,62,93,72,51,30.19,30.14,30.07,10,5,1,7,2,11,0.02,Rain
18,75,68,60,65,57,51,90,77,63,30.23,30.16,30.09,10,6,2,14,5,18,0,
19,80,70,59,65,58,53,87,72,57,30.1,29.93,29.76,10,5,2,14,2,26,T,Rain
20,67,61,54,49,38,33,57,47,36,30.01,29.91,29.85,10,10,10,14,7,27,0,
21,62,57,52,46,38,33,72,54,36,30.03,29.96,29.89,10,10,10,12,3,16,0,
22,74,65,55,46,40,31,72,51,29,30.15,29.94,29.86,10,10,10,18,6,29,0,
23,70,60,49,41,29,22,55,38,20,30.42,30.34,30.17,10,10,10,15,4,25,0,
24,81,69,56,50,43,35,55,38,21,30.37,30.3,30.23,10,10,10,10,4,18,0,
25,85,75,64,58,55,50,67,52,37,30.27,30.22,30.15,10,10,10,13,5,21,0,
26,88,78,67,61,58,52,68,54,40,30.22,30.17,30.13,10,10,10,12,5,20,0,
27,85,78,70,68,64,60,84,70,55,30.2,30.15,30.07,10,8,6,15,5,23,0.08,Rain
28,85,78,70,68,64,53,90,62,34,30.24,30.15,30.1,10,8,4,12,4,20,0,
29,85,75,65,61,55,52,76,57,37,30.3,30.26,30.22,10,10,9,12,4,17,0,
30,85,76,67,65,63,60,84,68,51,30.23,30.15,30.05,10,10,9,14,6,25,0,
31,87,72,57,71,65,56,97,74,51,30.13,30.06,30,10,6,0,20,6,28,1.46,"Fog , Rain"
