1,41,39,37,39,36,30,100,90,79,29.98,29.78,29.66,10,8,2,10,2,15,0.13,Rain
2,42,38,33,40,31,27,92,84,75,30.13,30.02,29.81,10,9,3,18,8,25,0.16,Rain
3,56,49,42,48,37,18,100,62,24,29.79,29.58,29.47,10,6,0,16,4,28,0.12,"Fog , Rain"
4,45,41,36,24,20,17,64,50,36,29.75,29.67,29.58,10,10,7,16,7,29,0,
5,44,36,28,23,11,-1,59,43,26,30.39,30.04,29.76,10,10,10,17,9,24,0,
6,44,35,25,25,13,4,54,41,27,30.63,30.55,30.41,10,10,10,14,7,23,0,
7,62,50,37,43,31,25,70,50,29,30.58,30.45,30.32,10,10,10,16,8,24,0,
8,71,62,53,49,47,44,77,62,47,30.31,30.09,29.83,10,10,10,17,7,31,0,
9,64,51,37,48,26,15,70,49,27,30.29,30.1,29.82,10,10,7,18,9,31,0.02,Rain
10,43,36,29,14,11,5,44,36,28,30.53,30.46,30.3,10,10,10,17,7,32,0,
11,61,49,36,29,23,15,49,39,28,30.53,30.43,30.33,10,10,10,18,8,24,0,
12,71,59,47,42,34,29,54,40,26,30.35,30.25,30.12,10,10,10,13,4,22,0,
13,74,64,54,55,51,43,86,66,46,30.11,30.01,29.91,10,10,8,14,6,20,0.04,Rain
14,70,60,50,52,29,16,60,36,12,30.19,30.1,30,10,10,10,17,4,22,0,
15,52,48,43,42,40,39,92,79,66,30.35,30.29,30.21,10,8,5,13,7,17,0,
16,51,47,43,46,43,41,100,87,74,30.29,30.2,30.12,6,4,2,10,3,14,0.03,Rain
17,62,54,45,47,45,42,93,75,57,30.4,30.31,30.19,10,8,4,12,5,18,0,
18,64,55,46,50,45,42,93,77,60,30.39,30.32,30.21,10,7,3,12,3,17,0,
19,74,65,55,55,50,44,86,66,45,30.22,30.19,30.16,10,8,6,12,4,17,0,
20,73,64,55,59,55,51,93,77,61,30.35,30.3,30.23,10,8,2,10,3,15,0,
21,67,62,57,58,56,55,100,87,73,30.38,30.33,30.29,10,5,1,10,4,14,0,
22,78,67,56,59,57,55,100,77,54,30.32,30.22,30.09,10,5,0,12,3,19,0,Fog
23,76,67,58,59,50,35,78,57,36,30.1,30.07,30.04,10,9,7,14,4,21,0,
24,65,61,57,45,31,18,62,42,22,30.09,30.04,29.99,10,10,9,15,7,24,0,Rain
25,52,49,45,43,40,36,80,73,65,30.01,29.86,29.74,10,9,2,16,7,23,0.06,Rain
26,54,44,34,44,24,5,77,49,21,30.11,29.85,29.69,10,10,10,23,8,43,0,
27,51,41,30,8,1,-3,28,20,11,30.28,30.21,30.12,10,10,10,14,5,24,0,
28,67,56,44,49,33,11,60,42,23,30.14,29.79,29.55,10,10,6,17,6,26,0.02,Rain
29,61,52,43,44,34,26,63,52,41,30.02,29.79,29.6,10,10,10,18,9,31,0,
30,57,49,40,36,24,17,60,41,22,30.09,30.02,29.95,10,10,7,14,4,23,0.11,Rain
31,43,41,38,39,38,35,100,88,76,30.04,29.91,29.87,10,7,2,20,7,26,0.26,Rain
