1,80,75,69,69,66,62,97,82,67,30.1,30.06,30.01,10,8,3,13,5,17,T,Rain
2,79,74,68,64,61,56,79,68,56,30.14,30.1,30.04,10,9,9,16,7,20,0,
3,80,73,66,61,59,56,81,63,45,30.19,30.16,30.13,10,9,8,9,3,16,0,
4,81,74,67,63,60,57,81,66,51,30.19,30.14,30.09,10,9,7,8,2,15,0,
5,83,76,69,66,62,59,70,62,54,30.09,29.99,29.87,10,9,8,10,4,19,0,
6,87,80,72,73,68,59,82,67,51,29.86,29.78,29.69,10,8,1,14,5,22,0.05,Rain
7,86,78,70,61,57,54,70,52,34,29.94,29.87,29.79,10,10,8,10,4,18,0,
8,86,79,71,67,60,54,74,56,37,30.12,30.04,29.96,10,10,9,8,1,11,0,
9,87,79,71,68,62,56,74,55,35,30.22,30.18,30.13,10,9,8,10,3,18,0,
10,86,81,75,78,73,70,87,74,61,30.22,30.16,30.08,10,8,2,12,4,20,0.09,Rain
11,91,83,74,77,74,71,91,74,56,30.1,30.04,29.97,10,8,2,13,5,20,0.15,Rain
12,93,83,73,78,73,70,93,75,56,30.06,29.94,29.84,10,7,2,13,5,22,0.32,Rain
13,96,89,81,78,75,69,85,68,51,29.92,29.88,29.82,10,8,7,12,4,19,0,
14,94,86,78,75,72,67,91,70,49,30.05,29.96,29.88,10,9,1,12,4,22,0.06,Rain
15,92,85,77,72,69,64,79,60,41,30.19,30.13,30.04,10,9,9,9,3,14,0,
16,87,83,78,78,74,70,94,77,59,30.19,30.1,29.99,9,7,2,13,4,24,0.11,Rain
17,85,81,77,75,66,61,82,65,47,30.04,30,29.96,10,10,9,17,5,33,0.01,
18,85,79,72,70,66,62,90,71,51,30.02,29.98,29.92,10,9,4,9,2,13,0.03,Rain
19,88,81,74,71,67,64,87,68,48,29.96,29.93,29.89,10,9,7,12,2,16,0.01,
20,83,77,70,71,69,67,97,78,58,29.98,29.94,29.89,10,7,0,16,5,23,0.82,"Fog , Rain"
21,86,80,73,74,72,66,94,76,58,29.95,29.85,29.77,10,7,0,12,4,21,0.31,"Fog , Rain"
22,79,72,65,67,55,46,79,59,38,30.22,30,29.81,10,10,9,14,6,29,0,
23,82,72,61,58,52,48,67,52,36,30.33,30.27,30.23,10,10,9,9,2,17,0,
24,87,78,68,64,60,55,70,56,33,30.3,30.26,30.21,10,9,8,6,3,-,0,
25,86,78,69,72,66,61,78,65,48,-,-,-,-,-,-,-,-,-,0,
26,90,83,75,72,67,61,83,61,40,-,-,-,-,-,-,-,-,-,0,
27,89,82,75,63,58,55,54,47,39,30.26,30.22,30.19,10,10,9,10,3,17,0,
28,89,81,72,67,63,58,84,62,40,30.27,30.21,30.15,10,9,8,7,2,-,0,
29,91,83,74,67,61,55,73,54,34,30.17,30.11,30.06,10,9,8,10,5,19,0,
30,86,78,69,66,60,55,74,59,44,30.17,30.11,30.04,10,10,9,12,3,16,0,
31,89,82,74,70,67,61,84,64,43,30.07,29.98,29.87,10,8,5,9,3,17,T,
