1,69,60,50,42,39,35,74,53,32,30.31,30.27,30.23,10,10,10,13,5,18,0,
2,63,57,50,50,45,39,83,72,60,30.31,30.22,30.13,10,10,10,10,5,16,0,
3,75,65,55,59,54,50,86,72,57,30.14,30.05,29.94,10,10,8,14,7,20,0,
4,64,55,46,57,48,38,93,80,66,30.03,29.97,29.91,10,7,2,14,6,23,0.5,Rain
5,65,56,46,39,31,22,76,48,20,30.01,29.95,29.89,10,10,10,18,9,28,0,
6,72,61,50,46,36,26,60,44,27,29.99,29.92,29.84,10,10,10,14,6,21,0,
7,72,64,55,47,42,36,72,50,28,29.87,29.84,29.78,10,10,10,17,6,29,0,
8,74,63,52,48,42,37,71,50,29,29.96,29.89,29.85,10,10,10,13,5,17,0,
9,71,63,54,49,39,34,72,50,28,30.01,29.95,29.88,10,10,10,18,7,25,0,
10,75,64,53,47,40,35,77,53,29,30.05,29.98,29.94,10,10,10,17,6,23,0,
11,71,62,52,50,47,44,83,64,44,30.09,30.07,30.03,10,10,10,16,6,22,0,
12,74,63,52,51,47,43,83,61,38,30.1,30.05,29.99,10,10,10,14,5,20,0,
13,67,60,52,51,49,47,83,70,56,30.03,29.94,29.85,10,10,9,10,3,14,0,
14,64,61,57,55,53,50,87,77,67,29.89,29.83,29.76,10,10,10,10,5,15,0,
15,69,64,58,65,60,55,100,92,84,29.74,29.64,29.56,10,3,0,10,4,14,0.89,"Fog , Rain"
16,62,58,53,61,58,53,100,97,93,29.87,29.69,29.6,6,3,1,13,9,21,0.17,Rain
17,60,56,52,57,55,54,100,94,87,29.98,29.93,29.9,10,6,1,17,12,25,0.67,Rain
18,67,61,54,61,58,54,100,94,87,30.03,29.98,29.93,10,3,0,21,7,28,2.18,"Fog , Rain"
19,75,68,60,64,61,57,100,84,68,30.05,30,29.95,10,4,0,10,4,-,T,"Fog , Rain"
20,64,61,57,61,58,55,100,87,73,29.99,29.96,29.91,9,4,2,6,1,-,0.24,Rain
21,78,67,55,63,57,54,100,77,54,30.05,29.96,29.91,10,4,1,13,3,18,0.07,Rain
22,58,56,54,57,54,51,100,93,86,30.2,30.13,30.04,10,5,1,10,5,15,0,
23,67,61,55,63,59,52,100,93,86,30.15,29.98,29.8,10,5,0,10,6,16,0.1,"Fog , Rain"
24,81,74,66,70,64,59,100,76,51,29.81,29.78,29.54,10,6,0,13,5,18,0,Fog
25,84,75,65,61,57,54,76,58,40,29.95,29.9,29.83,10,10,9,10,4,17,0,
26,78,71,64,68,64,59,90,79,67,29.96,29.91,29.86,10,6,4,10,5,18,0,
27,83,74,65,69,65,63,93,76,58,30.01,29.96,29.9,10,5,2,9,5,-,0,
28,84,76,67,68,65,63,90,72,54,30.09,30.03,29.97,10,9,7,13,5,22,0,
29,82,75,67,69,67,64,90,77,63,30.14,30.08,30.04,10,9,6,10,5,18,0,
30,86,78,70,70,68,66,93,72,51,30.13,30.08,30.01,10,8,1,10,5,-,0.29,Rain
31,89,79,69,68,64,58,90,63,36,30.2,30.16,30.12,10,9,6,10,5,-,0,
