1,39,33,27,17,10,6,46,37,27,30.18,30.07,29.98,10,10,10,17,7,31,0,
2,42,39,35,20,17,15,52,43,33,30.46,30.22,30.01,10,10,10,15,7,25,0,
3,42,38,33,39,29,16,92,68,44,30.59,30.41,30.09,10,4,0,12,6,18,0.71,"Rain , Snow"
4,56,49,41,50,43,27,93,88,83,30.09,29.88,29.66,10,6,1,29,6,46,0.3,Rain
5,49,35,21,27,10,-3,49,38,26,30.41,30.13,29.8,10,10,10,24,11,38,0,
6,22,21,19,14,9,-3,77,57,36,30.42,30.23,30.02,10,5,0,14,4,24,0.05,Snow
7,23,16,9,11,1,-13,73,49,25,30.27,30.04,29.92,10,10,9,22,13,39,0,
8,21,15,8,1,-4,-12,55,48,41,30.43,30.34,30.21,10,10,10,18,9,31,0,
9,33,26,19,18,11,1,81,57,33,30.21,30.06,29.99,10,6,0,21,9,30,0.07,Snow
10,23,20,16,1,-1,-4,47,41,34,30.58,30.44,30.23,10,10,10,18,8,25,0,
11,37,28,18,14,6,-1,47,38,29,30.68,30.59,30.49,10,10,10,14,6,24,0,
12,39,37,35,35,31,13,92,64,35,30.48,30.23,30.11,10,5,1,12,4,20,0.36,Rain
13,36,27,17,31,13,2,82,61,39,30.65,30.5,30.25,10,10,10,18,9,25,0,
14,32,24,16,20,12,2,63,56,49,30.58,30.38,30.17,10,10,10,14,6,17,0,
15,35,30,25,19,16,13,69,55,41,30.17,30.06,29.91,10,10,9,15,5,20,0,
16,43,32,20,19,12,0,58,45,31,30.24,29.94,29.81,10,10,3,21,10,32,0,
17,32,25,17,19,5,-1,53,41,29,30.39,30.32,30.23,10,10,10,14,6,23,0,
18,42,37,31,39,34,21,92,77,61,30.21,29.88,29.7,10,4,0,10,4,20,2.1,"Fog , Rain"
19,42,39,36,32,25,19,82,62,41,29.88,29.81,29.72,10,10,9,16,8,33,0,
20,40,36,32,24,18,9,59,47,35,30.04,29.93,29.86,10,10,10,13,6,20,0,
21,36,31,25,16,9,3,50,38,26,30.18,30.13,30.06,10,10,9,10,4,15,0,
22,40,36,31,23,19,12,69,56,43,30.33,30.22,30.15,10,7,1,14,6,21,0,
23,39,34,28,25,17,13,59,50,40,30.34,30.21,29.99,10,10,8,14,6,19,0,
24,39,36,33,32,30,22,89,71,52,29.97,29.57,29.28,10,4,0,14,6,24,0.72,"Fog , Rain , Snow"
25,42,37,31,27,17,7,69,48,27,29.99,29.76,29.5,10,10,9,17,6,30,0,
26,31,27,22,21,16,3,88,61,34,30.02,29.9,29.69,10,3,0,23,13,34,0.48,"Fog , Snow"
27,30,25,20,20,15,5,84,66,47,29.85,29.7,29.65,10,5,0,17,8,30,0.36,"Fog , Snow"
28,34,25,16,8,2,-2,61,45,28,30.27,30.06,29.86,10,10,10,16,8,24,0,
29,36,28,19,27,13,1,69,52,35,30.33,30.19,29.99,10,9,2,14,4,20,0.02,Snow
30,38,29,19,29,22,3,85,63,40,30.01,29.91,29.82,10,6,1,22,11,36,0.06,Snow
31,26,20,13,5,-1,-5,53,41,29,30.22,30.12,30.05,10,10,10,24,12,44,0,
